-61.2500 -60.7250 14.2500 15.0250 .0250 .0250 3 1 1 1 0.0 Geoide géométrique pour la Martinique (EGM96 + points GPS nivelés)
	-61.000	14.875	-38.897	99
	-61.000	14.850	-38.689	99
	-61.000	14.825	-38.507	99
	-61.000	14.800	-38.349	03
	-61.000	14.775	-38.198	03
	-61.000	14.750	-38.043	03
	-61.000	14.725	-37.906	03
	-61.000	14.700	-37.791	03
	-61.000	14.675	-37.767	03
	-61.000	14.650	-37.744	03
	-61.000	14.625	-37.757	03
	-61.000	14.600	-37.844	03
	-61.000	14.575	-37.913	03
	-61.000	14.550	-37.980	03
	-61.000	14.525	-38.043	03
	-61.000	14.500	-38.118	03
	-61.000	14.475	-38.217	03
	-61.000	14.450	-38.332	03
	-61.000	14.425	-38.459	99
	-61.000	14.400	-38.599	99
	-61.000	14.375	-38.753	99
	-61.000	14.350	-38.922	99
	-61.000	14.325	-39.105	99
	-61.000	14.300	-39.300	99
	-61.000	14.275	-39.502	99
	-61.000	14.250	-39.709	99
	-60.975	15.025	-40.718	99
	-60.975	15.000	-40.421	99
	-60.975	14.975	-40.123	99
	-60.975	14.950	-39.830	99
	-60.975	14.925	-39.549	99
	-60.975	14.900	-39.283	99
	-60.975	14.875	-39.038	99
	-60.975	14.850	-38.816	99
	-60.975	14.825	-38.621	99
	-60.975	14.800	-38.450	99
	-60.975	14.775	-38.291	99
	-60.975	14.750	-38.135	03
	-60.975	14.725	-37.994	03
	-60.975	14.700	-37.845	03
	-60.975	14.675	-37.732	03
	-60.975	14.650	-37.736	03
	-60.975	14.625	-37.795	03
	-60.975	14.600	-37.869	03
	-60.975	14.575	-37.921	03
	-60.975	14.550	-37.960	03
	-60.975	14.525	-37.997	03
	-60.975	14.500	-38.057	03
	-60.975	14.475	-38.150	03
	-60.975	14.450	-38.255	03
	-60.975	14.425	-38.371	99
	-60.975	14.400	-38.504	99
	-60.975	14.375	-38.659	99
	-60.975	14.350	-38.835	99
	-60.975	14.325	-39.028	99
	-60.975	14.300	-39.233	99
	-60.975	14.275	-39.445	99
	-60.975	14.250	-39.661	99
	-60.950	15.025	-40.882	99
	-60.950	15.000	-40.589	99
	-60.950	14.975	-40.296	99
	-60.950	14.950	-40.007	99
	-60.950	14.925	-39.725	99
	-60.950	14.900	-39.454	99
	-60.950	14.875	-39.197	99
	-60.950	14.850	-38.960	99
	-60.950	14.825	-38.744	99
	-60.950	14.800	-38.553	99
	-60.950	14.775	-38.388	99
	-60.950	14.750	-38.246	03
	-60.950	14.725	-38.131	03
	-60.950	14.700	-38.023	03
	-60.950	14.675	-37.897	03
	-60.950	14.650	-37.838	03
	-60.950	14.625	-37.860	03
	-60.950	14.600	-37.927	03
	-60.950	14.575	-37.972	03
	-60.950	14.550	-37.985	03
	-60.950	14.525	-37.996	03
	-60.950	14.500	-38.043	03
	-60.950	14.475	-38.125	03
	-60.950	14.450	-38.210	03
	-60.950	14.425	-38.309	99
	-60.950	14.400	-38.437	99
	-60.950	14.375	-38.595	99
	-60.950	14.350	-38.778	99
	-60.950	14.325	-38.979	99
	-60.950	14.300	-39.190	99
	-60.950	14.275	-39.407	99
	-60.950	14.250	-39.626	99
	-60.925	15.025	-41.060	99
	-60.925	15.000	-40.772	99
	-60.925	14.975	-40.485	99
	-60.925	14.950	-40.201	99
	-60.925	14.925	-39.920	99
	-60.925	14.900	-39.646	99
	-60.925	14.875	-39.381	99
	-60.925	14.850	-39.128	99
	-60.925	14.825	-38.891	99
	-60.925	14.800	-38.681	99
	-60.925	14.775	-38.509	03
	-60.925	14.750	-38.388	03
	-60.925	14.725	-38.313	03
	-60.925	14.700	-38.264	03
	-60.925	14.675	-38.189	03
	-60.925	14.650	-38.039	03
	-60.925	14.625	-37.952	03
	-60.925	14.600	-37.965	03
